date,pango_lineage
2022-10-16,BA.5.2.1
2022-10-16,BQ.1
2022-10-26,BA.5.2.1
2022-10-26,CM.9
2022-10-25,BA.5.2.1
2022-10-26,BA.5.2
2022-10-26,BA.5.1
2022-10-26,BA.5.2.1
2022-10-26,BA.5.1
2022-10-27,BA.5.2.21
2022-10-27,BA.5.2
2022-10-27,BA.5.1
2022-10-27,BF.7
2022-10-27,BQ.1.2
2022-10-27,BF.28
2022-10-27,BF.7
2022-10-27,BF.7.19
2022-10-27,BF.7
2022-10-24,BE.1.4
2022-10-25,BA.4.6
2022-10-25,BA.4.6
2022-10-28,BQ.1.1
2022-10-26,BF.27
2022-10-26,BE.1
2022-10-24,BF.7.16
2022-10-27,BA.5.2.1
2022-10-28,BA.5.2
2022-10-28,BQ.1.16
2022-10-28,BA.5.2
2022-10-28,BA.5.1.1
2022-10-28,CE.1
2022-10-28,BA.5.1
2022-10-27,BF.5
2022-10-28,BQ.1.8
2022-10-28,BF.7.4.1
2022-10-27,BA.5.1
2022-10-28,BA.5.2
2022-10-28,BF.7
2022-10-28,XBB.1
2022-10-29,BF.7.20
2022-10-29,BA.5.2
2022-10-29,BA.5.1.22
2022-10-28,BA.5.2.9
2022-10-30,BF.3
2022-10-27,BA.5.1
2022-10-28,BA.5.1
2022-10-30,BA.5.1
2022-10-30,BA.5.2.9
2022-10-31,BA.5.1
2022-10-29,BA.5.1
2022-10-30,BA.4.6
2022-10-29,BA.5.2.1
2022-10-30,BA.2.75.2
2022-10-28,BA.5.1.5
2022-10-30,BF.11
2022-10-30,BE.1.2.1
2022-10-30,BA.5.2.1
2022-10-31,BA.5.1
2022-10-30,BA.5.2.1
2022-10-31,BA.4.6
2022-10-28,BF.26
2022-10-29,BA.5.2.1
2022-11-01,BA.5.2.1
2022-11-01,BA.5.1.2
2022-11-01,BA.5.2
2022-11-01,BA.5.2
2022-11-01,BA.5.2
2022-11-01,CM.2
2022-11-01,BE.1.2.1
2022-10-20,BA.5.2.22
2022-10-20,BA.5.2.22
2022-10-19,BA.5.2.1
2022-10-20,BA.5.2.22
2022-10-20,BA.5.2.22
2022-10-20,BA.5.2.22
2022-10-20,BA.5.2.22
2022-10-20,BA.5.2.22
2022-10-24,BA.5.1
2022-10-24,BE.1
2022-10-24,BA.5.1.10
2022-10-24,BA.5.2
2022-10-24,BF.11.3
2022-10-24,BF.5
2022-10-24,BA.5.2.1
2022-10-24,BA.5.2.1
2022-10-25,BA.5.1.10
2022-10-24,BA.5.1.10
2022-10-25,BA.5.1
2022-10-24,BA.5.2.20
2022-10-25,BF.7
2022-10-26,BF.5
2022-10-26,BA.5.2
2022-10-26,BA.5.2
2022-10-26,BA.5.2.1
2022-10-26,BA.5.2.1
2022-10-26,BA.5.2
2022-10-26,BA.5.1.10
2022-10-25,BA.5.2.1
2022-10-26,BA.5.2.1
2022-10-26,BE.1
2022-10-27,BA.4.6
2022-10-27,BA.5.2.9
2022-10-26,BA.5.2.20
2022-10-26,BA.5.2
2022-10-26,BA.5.1.2
2022-10-26,BF.7.4.1
2022-10-27,BA.5.2.14
2022-10-27,BY.1
2022-10-28,BA.5.2.22
2022-10-28,BA.5.2.53
2022-10-28,BA.5.2.1
2022-10-28,BA.5.2
2022-10-29,BA.4.6
2022-10-27,BF.7
2022-10-28,BA.5.1.22
2022-10-27,BF.7.4.1
2022-10-27,BQ.1.13
2022-10-30,BA.5.1.23
2022-10-31,BE.1
2022-10-31,BA.5.2.1
2022-10-31,BA.5.1.5
2022-10-30,BA.5.2
2022-10-31,BF.7
2022-10-31,BQ.1.13
2022-10-31,BA.5.1
2022-11-01,BA.5.2.1
2022-11-01,BE.1.2.1
2022-11-01,BA.5.1.5
2022-10-21,BA.5.2.1
2022-10-24,BF.5
2022-10-24,BA.5.2.1
2022-10-25,BA.5.1
2022-10-24,BA.5.9
2022-10-24,BA.5.1.23
2022-10-25,BA.5.2.8
2022-10-25,CM.2
2022-10-26,BA.5.2.1
2022-10-26,BA.5.2
2022-10-27,BA.5.2.1
2022-10-27,CN.1
2022-10-27,BA.5.2.1
2022-10-30,BA.5.2
2022-10-29,BA.5.2.1
2022-10-30,BA.5.2.1
2022-10-19,BA.5.2
2022-10-20,BF.13
2022-10-21,BA.5.2.14
2022-10-20,BA.4.6
2022-10-24,BF.7.5
2022-10-24,BA.5.6
2022-10-16,BF.21
2022-10-24,BF.5
2022-10-24,BF.26
2022-10-24,BA.5.2.9
2022-10-24,BA.5.2.1
2022-10-24,BA.5.2.1
2022-10-24,BA.5.2.9
2022-10-24,BA.5.2.1
2022-10-24,BA.5.2.1
2022-10-25,BA.5.2.9
2022-10-25,BA.5.2.1
2022-10-25,BA.5.2.9
2022-10-25,BA.5.2.14
2022-10-26,BA.5.2.1
2022-10-22,BA.5.2.9
2022-10-26,BA.5.2.14
2022-10-27,BA.5.2.1
2022-10-26,BF.26
2022-10-27,BA.5.2.9
2022-10-28,BA.5.2.1
2022-10-29,BA.5.2.1
2022-10-25,BA.5.2.25
2022-10-28,BA.5.2.25
2022-10-31,BA.5.1
2022-11-13,BA.5.2.1
2022-11-21,DB.1
2022-11-14,BA.5.1
2022-11-13,BA.5.2
2022-11-13,BQ.1.1
2022-11-22,BQ.1.3
2022-11-14,BQ.1.1
2022-11-21,BE.1.2.1
2022-11-14,BQ.1.1.40
2022-11-14,BQ.1.3
2022-11-14,BQ.1.10.1
2022-11-21,BQ.1.1.4
2022-11-20,BQ.1.1
2022-11-13,BA.5.2.6
2022-11-14,BA.5.2.1
2022-11-13,BA.4.6
2022-11-14,BQ.1.2
2022-11-21,DB.1
2022-11-14,BF.14
2022-11-14,BQ.1.1.40
2022-11-20,BQ.1.2
2022-12-20,BQ.1.1.2
2022-11-27,EE.3
2022-11-28,BQ.1.1.23
2022-11-27,BQ.1.1.4
2022-11-28,BQ.1.1.4
2022-11-28,BQ.1.1.3
2022-11-28,BQ.1.1
2022-11-28,BQ.1.1.3
2022-11-28,BQ.1.13.1
2022-11-27,BQ.1
2022-11-27,BQ.1
2022-11-27,BQ.1.1.1
2022-11-28,BQ.1.1.40
2022-11-28,BQ.1.1.3
2022-11-28,BA.5.2.1
2022-11-29,BQ.1.14
2022-11-28,BF.26
2022-11-27,BA.5.2.25
2022-11-29,BF.26
2022-11-29,BQ.1
2022-11-28,BQ.1.1
2022-11-28,BA.5.2.20
2022-11-28,BQ.1.1.4
2022-11-28,BA.5.1.10
2022-11-28,BQ.1.1.35
2022-11-28,BQ.1.1.5
2022-11-28,BQ.1
2022-11-20,EE.3
2022-11-20,BA.5.2.20
2022-11-20,BQ.1
2022-11-20,BA.5.2.1
2022-11-20,BQ.1.2
2022-11-20,BA.4.6
2022-11-20,BA.5.9
2022-11-20,BQ.1.1.40
2022-11-20,BQ.1.1.40
2022-11-20,EE.3
2022-11-20,BQ.1.1.40
2022-11-20,BQ.1.1
2022-11-21,BQ.1.1
2022-11-21,BA.5.2
2022-11-21,BQ.1.3
2022-11-20,BQ.1.10.1
2022-11-21,BA.5.2
2022-11-22,BF.11
2022-11-21,BQ.1.1
2022-11-21,BQ.1.1
2022-11-20,BQ.1.1
2022-11-20,BQ.1.1.35
2022-11-21,BQ.1.1.3
2022-11-21,BQ.1.1.7
2022-11-21,BQ.1.1
2022-11-21,BQ.1.2
2022-11-20,BQ.1.1
2022-11-20,BQ.1.1
2022-11-21,BA.5.2.1
2022-11-20,BQ.1.1
2022-11-20,BQ.1.1
2022-11-20,BA.5.2.1
2022-11-20,BQ.1.1.1
2022-11-21,BQ.1.1
2022-11-21,BE.1.2.1
2022-11-20,BQ.1.1
2022-11-21,BQ.1.1
2022-11-20,BQ.1.1
2022-11-21,BA.5.2.1
2022-11-21,BQ.1.1
2022-11-21,BF.7.16.1
2022-11-20,EE.3
2022-11-21,BQ.1.1.3
2022-11-20,BF.7.16.1
2022-11-21,BQ.1.5
2022-11-21,BA.5.1.33
2022-11-22,BA.4.6
2022-11-20,EE.3
2022-11-21,BQ.1.1
2022-11-21,BQ.1.1
2022-11-21,BQ.1.22
2022-11-21,BN.1.3.1
2022-12-01,BF.14
2022-12-05,BQ.1.13
2022-12-05,CN.1
2022-12-05,BF.11
2022-12-05,BQ.1.13
2022-11-24,BQ.1
2022-11-24,BN.1.3
2022-11-25,BN.1.3
2022-11-23,BQ.1
2022-11-22,BQ.1.1
2022-11-23,BQ.1
2022-11-23,BQ.1
2022-11-22,BQ.1.10.1
2022-11-26,BA.5.2
2022-11-22,BA.5.3.1
2022-11-24,BQ.1
2022-11-27,BQ.1.1
2022-11-25,BQ.1.1
2022-11-02,BA.5.1.22
2022-11-02,BQ.1
2022-10-25,BA.5.1.5
2022-10-31,BA.5.2.1
2022-10-24,BA.5.2
2022-10-31,BQ.1.1.40
2022-10-31,BE.1.2.1
2022-11-07,BQ.1
2022-11-10,BF.26
2022-10-24,BA.5.2
2022-10-22,BA.5.2
2022-10-24,BA.5.1
2022-10-24,BA.5.1
2022-10-23,BA.5.1
2022-10-20,BA.5.6
2022-10-25,BA.5.2.27
2022-10-24,BA.5.9
2022-10-24,BA.5.1
2022-10-24,BR.4
2022-10-24,BK.1
2022-10-24,BF.26
2022-10-25,BQ.1.1
2022-10-25,BQ.1.1
2022-10-25,BF.10
2022-10-24,BQ.1.1
2022-10-25,BA.5.2.1
2022-10-25,BA.5.2.1
2022-10-25,BQ.1
2022-10-24,BF.28
2022-10-24,BA.4.6
2022-10-24,BA.5.2.20
2022-10-24,BA.5.2
2022-10-25,BA.5.2.1
2022-10-24,BF.7.4
2022-10-25,BF.7.4.1
2022-10-24,BQ.1.1
2022-10-26,BA.5.2.26
2022-10-24,BA.5.1
2022-10-26,BQ.1.1
2022-10-24,BF.11
2022-10-25,BF.7
2022-10-25,BA.5.1.7
2022-10-26,BA.5.2.1
2022-10-26,BA.5.2.1
2022-10-24,BQ.1.30
2022-10-25,BN.5
2022-10-25,BQ.1
2022-10-25,BA.5.2
2022-10-26,BA.4.6
2022-10-26,BA.5.1
2022-10-26,BQ.1
2022-10-26,BA.5.2.1
2022-10-26,BA.5.2.1
2022-10-26,BA.5.2.1
2022-10-24,BQ.1.1
2022-10-26,BA.4.6
2022-10-25,BA.5.2.1
2022-10-24,BQ.1.1
2022-10-25,BA.5.2
2022-10-26,CG.1
2022-10-27,BA.4.6
2022-10-26,BQ.1.14
2022-10-26,BA.5.2.20
2022-10-27,BF.26
2022-10-25,XBB
2022-10-25,BA.4.6.5
2022-10-27,BA.5.2.1
2022-10-24,BA.5.2
2022-10-31,BA.5.1
2022-10-26,BA.5.2
2022-10-27,BA.5.2
2022-10-26,BQ.1.1
2022-10-26,BA.5.2.1
2022-10-27,BE.1.1.1
2022-10-26,BA.5.2.1
2022-10-28,BA.5.2.23
2022-10-27,EB.1
2022-10-26,BA.5.2.1
2022-10-27,CG.1
2022-10-27,CG.1
2022-10-27,BQ.1.1.18
2022-10-27,CC.1
2022-10-27,BA.5.2.1
2022-10-26,BA.4.6
2022-10-26,BQ.1.1
2022-10-26,BA.5.2
2022-10-26,BQ.1
2022-10-28,BA.5.2.1
2022-10-27,BF.7
2022-10-27,BA.5.2
2022-10-25,BQ.1.1
2022-10-26,BQ.1.7
2022-10-26,BQ.1.2
2022-10-28,XBB.3
2022-10-28,BY.1
2022-10-27,BA.5.1
2022-10-27,BF.5
2022-10-29,BA.4.6
2022-10-27,BF.10
2022-10-26,BA.5.3.3
2022-10-26,BF.7.21
2022-10-26,BF.10
2022-10-25,BQ.1
2022-10-25,BE.1.1
2022-10-26,BF.7
2022-10-26,BA.5.2.1
2022-10-25,BQ.1.12
2022-10-25,BA.4.6
2022-10-25,BA.5.1.1
2022-10-29,BA.4.6
2022-10-25,BA.5.2.1
2022-10-26,BA.5.2.1
2022-10-25,BA.5.1.22
2022-10-25,BA.5.2.1
2022-10-25,BA.5.6
2022-10-24,BF.5
2022-10-24,BQ.1.1
2022-10-25,BA.5.6
2022-10-27,BA.5.2.1
2022-10-26,BF.7.21
2022-10-28,BA.5.1.2
2022-10-29,BA.5.2.9
2022-10-29,XBB
2022-10-29,BA.5.2.9
2022-10-29,BF.7
2022-10-29,BA.2.75.2
2022-10-29,BQ.1
2022-10-30,BA.5.2.1
2022-10-30,BA.5.1
2022-10-29,BA.5.2.57
2022-10-30,BA.5.1
2022-10-29,BA.5.1
2022-10-31,BF.11
2022-10-30,BQ.1.3
2022-10-30,BA.5.1
2022-10-30,BA.5.2.1
2022-10-28,BA.2.75.5
2022-10-28,BA.5.2.21
2022-10-28,BQ.1.10
2022-10-28,BA.5.2
2022-10-27,BA.5.2.1
2022-10-29,BQ.1.10
2022-10-30,BA.5.2.9
2022-10-30,BN.3.1
2022-10-30,BN.3.1
2022-10-25,BF.7.21
2022-10-31,BF.7
2022-10-29,BA.5.2
2022-10-31,BA.5.2.53
2022-10-24,BA.5.1.30
2022-10-27,BA.5.2.1
2022-10-27,BA.5.1.30
2022-10-26,BF.5
2022-10-23,BA.5.2.1
2022-10-25,BA.5.2.1
2022-10-25,BA.5.2.1
2022-10-27,BA.5.2.1
2022-10-25,BA.5.2.1
2022-10-27,BA.5.1.7
2022-10-28,BA.5.2.21
2022-10-28,BA.5.1
2022-10-26,BA.5.1
2022-10-26,BA.5.6
2022-10-24,BA.5.1
2022-10-24,BA.5.1
2022-10-24,EB.1
2022-10-28,BA.4.6
2022-10-27,BA.5.2.1
2022-10-28,BA.5.1
2022-10-24,BA.5.2.1
2022-10-30,BF.7
2022-10-30,BF.5
2022-10-23,BA.5.2.1
2022-10-24,BQ.1.1
2022-10-26,BQ.1
2022-10-29,BQ.1.1.23
2022-10-20,BF.28
2022-10-19,BQ.1.1
2022-10-20,BA.5.1
2022-10-21,BA.5.2.1
2022-10-25,BF.7
2022-10-20,BF.7
2022-10-20,BE.1
2022-10-20,BE.1
2022-10-20,BA.5.2
2022-10-19,BA.5.1
2022-10-25,BA.5.2.1
2022-10-25,BE.1.2.1
2022-10-26,BA.5.2
2022-12-23,BW.1.1
2022-12-22,CK.1
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-20,XBB.1.5
2022-12-24,BQ.1.1
2022-12-21,BQ.1.1
2022-12-21,BE.1.2.1
2022-12-21,XBB.1.5
2022-12-21,CZ.2
2022-12-20,BQ.1.1
2022-12-19,BQ.1.1.39
2022-12-22,BQ.1.1.1
2022-12-22,BQ.1.1
2022-12-19,CH.1.1
2022-12-20,BQ.1.10.1
2022-12-22,BN.1.2
2022-12-22,BQ.1.1
2022-12-26,BF.11.1
2022-12-22,BA.5.2.35
2022-12-24,BQ.1.30
2022-12-26,BQ.1.1
2022-12-23,BQ.1.1
2022-12-22,BA.5.2
2022-12-24,BQ.1.5
2022-12-26,BQ.1.22
2022-12-22,BQ.1.1
2022-12-23,BE.9
2022-12-26,BQ.1.30
2022-12-26,BF.11
2022-12-21,BQ.1.1.10
2022-12-24,BQ.1.1
2022-12-26,BQ.1.1
2022-12-19,BQ.1
2022-12-26,XBB.1.5
2022-12-21,BQ.1.1.10
2022-12-26,BF.11
2022-12-26,BQ.1.5
2022-12-26,BA.5.9
2022-12-24,BQ.1.1.30
2022-12-25,BQ.1
2022-12-24,BR.2.1
2022-12-26,BQ.1
2022-12-26,BA.5.2.35
2022-12-27,BF.11.3
2022-12-27,BQ.1.2
2022-12-23,BQ.1.1
2022-12-24,BF.11.3
2022-12-25,BQ.1.1
2022-12-20,BQ.1
2022-12-24,BQ.1.1
2022-12-23,BE.9
2022-12-23,BQ.1.1
2022-12-22,BQ.1.1.1
2022-12-19,BQ.1.1
2022-12-24,BQ.1.1
2022-12-24,BQ.1.1.10
2022-12-25,BQ.1.1.67
2022-12-25,BN.1.3.1
2022-12-24,BQ.1.1.10
2022-12-24,BQ.1.1.10
2022-12-22,BA.5.2.9
2022-12-22,BQ.1.14
2022-12-22,BN.1.5
2022-12-22,BQ.1.1
2022-12-22,BQ.1.14
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-25,CZ.2
2022-12-25,BQ.1.23
2022-12-26,BA.5.1.12
2022-12-25,BN.1
2022-12-23,BA.5.2.1
2022-12-23,BQ.1
2022-12-26,BQ.1
2022-12-26,BQ.1.11
2022-12-23,BQ.1.1.41
2022-12-27,BQ.1.1
2022-12-23,BA.5.2.9
2022-12-26,BQ.1.23
2022-12-22,BQ.1
2022-12-23,BF.25
2022-12-23,BQ.1.1.31
2022-12-25,BQ.1.1
2022-12-23,BE.1.2.1
2022-12-22,BQ.1.1
2022-12-27,BQ.1.1
2022-12-27,BQ.1.1
2022-12-25,BQ.1.13
2022-12-27,XBM
2022-12-28,XBM
2022-12-25,BE.1.2.1
2022-12-26,CZ.2
2022-12-28,XBM
2022-12-26,EE.5
2022-12-26,BQ.1.1.30
2022-12-26,BQ.1.1.15
2022-12-27,BQ.1.1.4
2022-12-27,BQ.1.1
2022-12-27,CZ.2
2022-12-26,CZ.2
2022-12-23,BQ.1.1
2022-12-27,BQ.1.1
2022-12-23,BQ.1.1
2022-12-28,BQ.1.30
2022-12-27,XBM
2022-12-26,BQ.1.1.41
2022-12-26,CZ.2
2022-12-26,CZ.2
2022-12-26,CZ.2
2022-12-26,CZ.2
2022-12-27,BQ.1.1.18
2022-12-27,BA.5.2.35
2022-12-26,CZ.2
2022-12-26,CZ.2
2022-12-26,CZ.2
2022-12-24,BW.1.1
2022-12-28,BQ.1.5
2022-12-24,CZ.2
2022-12-28,BQ.1.1.68
2022-12-26,XBM
2022-12-26,CZ.2
2022-12-24,BQ.1.1
2022-12-23,BQ.1.1.30
2022-12-23,BQ.1.1
2022-12-24,BQ.1.1.10
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-23,BQ.1.1
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-21,BQ.1.1
2022-12-23,BQ.1.13
2022-12-23,BQ.1.13
2022-12-24,BQ.1.3
2022-12-24,BQ.1.3
2022-12-24,BQ.1.3
2022-12-25,BA.5.1
2022-12-23,BQ.1.1
2022-12-23,BQ.1.1
2022-12-23,BQ.1.1
2022-12-24,BF.7.20
2022-12-23,BQ.1.1.10
2022-12-23,BQ.1.1
2022-12-22,BF.7
2022-12-22,BQ.1.2
2022-12-22,BF.7.21
2022-12-22,BN.1.3.1
2022-12-21,BQ.1.2
2022-12-23,BE.1.2.1
2022-12-28,BQ.1.1.67
2022-12-28,BQ.1.12
2022-12-23,BQ.1.2
2022-12-23,XBB.1.5
2022-12-23,BF.13
2022-12-25,BQ.1.5
2022-12-25,BF.11
2022-12-28,BQ.1.1
2022-12-28,BQ.1.10.1
2022-12-28,BQ.1.10.1
2022-12-28,BA.5.1
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1
2022-12-25,BQ.1.2
2022-12-23,BQ.1.1.10
2022-12-27,XBB.1.5
2022-12-27,XBB.1.5.13
2022-12-21,BQ.1.5
2022-12-20,BA.5.2
2022-12-21,BQ.1.5
2022-12-24,BQ.1.1
2022-12-21,BA.5.2.35
2022-12-21,BQ.1.1
2022-12-21,BQ.1.1
2022-12-21,BQ.1.1
2022-12-21,BQ.1.5
2022-12-21,BQ.1.5
2022-12-21,BQ.1
2022-12-21,BQ.1.1
2022-12-20,BQ.1.1.1
2022-12-21,BQ.1.1
2022-12-21,BQ.1.5
2022-12-21,BQ.1
2022-12-22,BQ.1.2
2022-12-21,BA.5.2.34
2022-12-23,BF.7
2022-12-23,BQ.1.1
2022-12-24,BQ.1.1
2022-12-25,BQ.1.8
2022-12-22,XBM
2022-12-22,BW.1.1
2022-12-22,BW.1.1
2022-12-22,BQ.1.14
2022-12-22,BQ.1.1
2022-12-23,BQ.1.14
2022-12-21,BN.1.2.1
2022-12-21,BQ.1.1.41
2022-12-21,BQ.1.1
2022-12-22,BQ.1.1
2022-12-24,BQ.1.8
2022-12-24,BQ.1.1.31
2022-12-25,BQ.1.1
2022-12-25,BQ.1.1.10
2022-12-23,BE.1.2.1
2022-12-20,BQ.1.1
2022-12-18,BN.1.3.1
2022-12-22,BN.1.3.1
2022-12-22,BA.5.1.27
2022-12-21,BQ.1.2
2022-12-23,BQ.1.1.6
2022-12-23,BQ.1.1
2022-12-25,BQ.1.1
2022-12-23,CA.5
2022-12-22,CK.1
2022-12-22,BQ.1
2022-12-22,BQ.1.2
2022-12-22,BQ.1.1.1
2022-12-23,BQ.1.1
2022-12-26,XBB.1.5
2022-12-23,BA.5.2.14
2022-12-23,BA.5.1.5
2022-12-23,BQ.1.1
2022-12-25,BQ.1.1
2022-12-25,BQ.1.1
2022-12-20,BQ.1
2022-12-25,BQ.1.1.6
2022-12-20,BA.5.2.1
2022-12-28,BQ.1.1
2022-12-17,BQ.1.2
2022-12-24,BQ.1
2022-12-21,BQ.1.1
2022-12-25,BQ.1.1
2022-12-23,BQ.1.1
2022-12-27,BF.7.23
2022-12-27,BF.7.23
2022-12-22,BQ.1.1
2022-12-25,BQ.1
2022-12-26,BQ.1.1
2022-12-27,CK.1
2022-12-27,BQ.1.1
2022-12-22,BQ.1.5
2022-12-27,DE.1
2022-12-27,BQ.1.5
2022-12-27,CM.1
2022-12-27,BQ.1.1.10
2022-12-19,BQ.1.30
2022-12-26,BQ.1
2022-11-03,BF.28
2022-11-07,BA.5.2
2022-11-07,BF.10
2022-11-02,BA.5.2
2022-11-02,BA.5.1.12
2022-11-03,BA.5.2.20
2022-11-02,BA.5.6
2022-11-08,BA.4.6
2022-11-03,BA.5.2
2022-11-21,BA.5.2.1
2022-11-23,BF.7
2022-11-23,BQ.1.1.5
2022-11-23,BF.7.4.1
2022-11-22,BQ.1.1
2022-11-22,BF.7.5
2022-11-22,BF.7.5
2022-11-21,BQ.1.1
2022-11-22,BA.5.2
2022-11-22,BA.5.2.1
2022-11-22,BA.5.1
2022-11-21,BQ.1.2
2022-11-23,BQ.1.8
2022-11-23,BQ.1.8
2022-11-25,BQ.1.1.5
2022-11-25,BQ.1.1.5
2022-11-25,BQ.1.1.5
2022-11-25,BQ.1.1.5
2022-11-19,BA.5.2.31
2022-11-25,BQ.1.1
2022-11-19,BA.5.2.1
2022-11-21,BA.5.1
2022-11-16,BA.5.1
2022-11-23,BA.5.2.1
2022-11-24,BQ.1.2
2022-11-24,BN.1.3
2022-11-24,BA.5.2.1
2022-11-24,BQ.1.2
2022-11-24,BQ.1.2
2022-11-24,BQ.1.8
2022-11-24,BF.11
2022-12-07,BA.5.2.1
2022-12-04,BA.5.2
2022-11-25,BQ.1.1.35
2022-11-27,EE.3
2022-12-01,BA.5.2.8
2022-12-03,BQ.1.1.67
2022-11-23,BF.7
2022-11-24,BF.7
2022-11-24,BQ.1.1.1
2022-11-24,BQ.1.2
2022-11-24,BA.5.2.14
2022-11-25,BA.5.2
2022-11-26,BQ.1.1
2022-11-25,BN.1
2022-11-25,BF.7
2022-11-25,BF.8
2022-11-26,BF.7.4
2022-11-23,BA.5.2.14
2022-11-25,BA.5.2.14
2022-11-25,BA.5.2
2022-11-26,XBB.2
2022-11-25,BQ.1.1
2022-11-26,BF.8
2022-11-26,BF.8
2022-12-04,XBM
2022-11-26,BF.10
2022-12-02,BQ.1.5
2022-12-25,BF.7
2022-11-28,BA.5.2.1
2022-11-24,BQ.1.2
2022-12-26,BQ.1.1.67
2022-11-22,BF.7
2022-11-21,BA.5.2
2022-11-19,BW.1.1
2022-12-05,BF.7.16
2022-11-20,BA.5.2
2022-11-19,BQ.1.1.5
2022-11-20,BQ.1.10
2022-11-19,BA.5.2
2022-12-01,BQ.1.1.5
2022-12-23,BQ.1.1
2022-12-26,BQ.1.1.67
2022-11-20,BQ.1.12
2022-12-05,BF.5
2022-11-16,BA.5.2
2022-11-15,BE.1.1
2022-11-14,BQ.1.1
2022-11-14,BQ.1.1.5
2022-11-14,BQ.1.1.4
2022-11-14,BA.5.2.1
2022-11-13,BF.7.12
2022-11-14,ED.2
2022-11-13,BQ.1.1.67
2022-12-12,BF.11
2022-12-18,BA.5.2.13
2022-12-20,BF.11
2022-12-21,BQ.1.1.40
2022-11-27,BF.11
2022-11-24,BA.4.6
2022-11-25,BA.5.2.14
2022-11-24,BA.4.6
2022-11-26,BF.7
2022-11-27,BQ.1.2
2022-11-28,BQ.1.1
2022-11-28,BQ.1.1
2022-11-28,BA.5.2
2022-12-07,BF.7.5
2022-11-26,BQ.1
2022-11-25,BQ.1
2022-11-24,BQ.1.2
2022-11-25,BF.5
2022-11-22,BQ.1.1.7
2022-11-22,BQ.1.8
2022-11-21,BQ.1.1
2022-11-25,BQ.1.2
2022-11-25,BA.5.2.57
2022-11-25,BQ.1.12
2022-11-25,BA.5.2.6
2022-11-26,BN.1.3
2022-11-24,BQ.1.12
2022-11-27,BQ.1.1.67
2022-11-25,BQ.1.1
2022-11-25,BQ.1.1
2022-11-25,BQ.1
2022-12-01,BA.5.1.1
2022-11-26,BA.5.2.1
2022-11-26,BQ.1.2
2022-11-25,BQ.1.1
2022-11-26,BA.5.1.5
2022-11-27,BQ.1.2
2022-12-03,BA.5.2.1
2022-11-25,BQ.1.1.32
2022-11-27,BQ.1.23
2022-11-25,ED.2
2022-11-26,BA.5.2
2022-11-26,BQ.1.1
2022-11-25,BQ.1.8
2022-11-25,BF.7.5
2022-11-25,BQ.1.1
2022-11-26,BQ.1.1.5
2022-11-26,BA.5.2.1
2022-11-25,CR.1.3
2022-11-25,BA.5.2.1
2022-11-24,BA.4.6
2022-11-26,BF.7
2022-11-24,BF.7.23
2022-11-23,CK.2.1.1
2022-11-24,BQ.1.13
2022-11-24,BQ.1.3
2022-11-25,BF.7
2022-11-25,BQ.1.3
2022-11-27,BA.5.2.1
2022-11-26,ED.2
2022-11-25,BQ.1.2
2022-11-26,BQ.1.3
2022-11-24,ED.2
2022-11-24,BQ.1.2
2022-11-26,BA.5.2.14
2022-11-26,BF.7.23
2022-11-24,BA.5.1
2022-11-27,BA.5.2.14
2022-11-26,BA.5.2.34
2022-11-26,BF.11
2022-11-27,BA.5.2
2022-11-25,BQ.1.2
2022-11-25,BQ.1.1
2022-12-06,BA.4.6
2022-11-26,BQ.1
2022-12-03,BA.5.1.1
2022-11-26,BQ.1
2022-11-26,BQ.1
2022-11-29,BQ.1.1.67
2022-11-22,ED.2
2022-11-26,BN.1.5
2022-11-29,BQ.1
2022-11-29,BQ.1.1.1
2022-11-28,BA.5.2.34
2022-12-06,BA.5.2
2022-11-28,BF.7.23
2022-11-23,BQ.1.2
2022-11-23,BQ.1.12
2022-11-23,BQ.1.2
2022-11-23,BA.5.2.1
2022-11-23,BA.5.1.7
2022-11-24,BQ.1
2022-11-23,BQ.1.12
2022-11-22,BQ.1
2022-11-15,BQ.1.2
2022-11-22,BF.7.5
2022-11-21,BQ.1.10
2022-11-28,BF.7
2022-11-28,BF.7
2022-11-28,BQ.1.1.5
2022-11-28,BA.5.2.14
2022-11-28,BA.5.2.14
2022-12-19,BA.4.6.5
2022-11-25,BF.7
2022-11-25,BQ.1.1.5
2022-11-27,BQ.1.1.67
2022-11-27,BQ.1.1.67
2022-11-26,ED.2
2022-10-24,BQ.1.1.4
2022-10-24,BQ.1.1
2022-12-13,BF.14
2022-12-12,BQ.1.1.1
2022-12-20,BQ.1.14
2022-12-20,BU.1
2022-12-20,BQ.1
2022-12-25,BQ.1.1.67
2022-11-22,BQ.1.1.40
2022-11-23,XBB.1.5.32
2022-10-18,BA.5.2
2022-10-18,BQ.1.10.1
2022-10-17,BF.10
2022-10-19,BA.5.2.1
2022-10-17,BA.5.1.36
2022-10-19,BA.5.2.3
2022-11-01,BA.5.1.24
2022-10-31,BA.5.1
2022-11-07,BA.5.1
2022-11-07,BQ.1
2022-11-15,BA.5.2.1
2022-10-18,BA.4.6
2022-10-16,BA.5.2.1
